cv0412,cv0415,cv0427,cv0506,cv0516,cv0520,cv0523,cv0527,cv0531,cv0602,cv0614,cv0617,cv0620,cv0623,cv0627,cv0630,cv0708,cv0713,cv0716,cv0719,cv0721,cv0725,cv0728,cv0802,cv0808,cv0812
0.123259,0.002047,1e-06,0.014058,0.089175,0.155928,0.201914,0.279925,0.388947,0.498996,0.631761,0.811901,0.876686,0.972327,1.018802,0.911395,0.926756,0.941484,0.944023,0.96473,0.928123,0.916965,0.920864,0.881744,0.716435,0.001094
0.131605,0.001644,0.0,0.015437,0.090414,0.149128,0.195479,0.276702,0.38594,0.546136,0.714327,0.824529,0.883355,0.968869,1.015675,0.915956,0.915969,0.895373,0.929463,0.951571,0.907588,0.897393,0.859308,0.877877,0.707597,0.001311
0.117128,0.000364,2e-06,0.009372,0.064004,0.104127,0.145189,0.194651,0.267975,0.38376,0.525766,0.660216,0.739001,0.826784,0.892808,0.808536,0.840722,0.868716,0.879404,0.922402,0.870351,0.851891,0.8098,0.84629,0.707658,0.001255
0.113042,9.2e-05,0.0,0.01021,0.075945,0.119969,0.16296,0.231253,0.310262,0.424467,0.538897,0.696832,0.774649,0.869073,0.928002,0.861478,0.847203,0.848398,0.88983,0.935038,0.878186,0.860672,0.817327,0.8553,0.670658,0.002071
0.118192,3e-06,0.0,0.008943,0.078654,0.138893,0.198247,0.271867,0.387437,0.496215,0.610134,0.780874,0.839,0.932517,0.980559,0.879002,0.907349,0.939632,0.939978,0.964126,0.928313,0.900755,0.9492,0.873273,0.720501,0.008325
0.11886,0.000272,0.0,0.009213,0.076121,0.137706,0.195801,0.277935,0.395626,0.514054,0.69279,0.837414,0.900284,0.976798,1.043675,0.943775,0.945004,0.986543,1.002217,1.01565,0.986959,0.970959,0.975152,0.930715,0.816577,0.004624
0.11042,1e-06,0.0,0.010329,0.078039,0.134242,0.221109,0.304137,0.401198,0.516413,0.641874,0.770497,0.841751,0.945867,1.007956,0.921391,0.966896,0.985943,1.002199,0.998055,0.975664,0.952005,0.953492,0.929334,0.896257,0.008909
0.118404,3.4e-05,0.0,0.012791,0.105462,0.188659,0.287495,0.38312,0.486693,0.583358,0.692279,0.840475,0.90882,1.017097,1.072571,0.978801,1.021945,1.023802,1.045751,1.04285,1.013702,0.997567,0.995469,0.972214,0.944313,0.001077
0.123378,8.8e-05,2e-06,0.02274,0.132097,0.2174,0.294995,0.40412,0.532232,0.64459,0.80285,0.94199,1.003125,1.095372,1.136776,1.030837,1.018316,1.03123,1.039749,1.053533,1.027506,1.012143,1.031882,0.969254,0.87942,0.000442
0.125351,2.8e-05,2e-05,0.017154,0.103677,0.161401,0.219981,0.312128,0.440895,0.586201,0.754974,0.87823,0.939385,1.018337,1.063488,0.969656,0.934659,0.974136,0.986933,0.993302,0.962875,0.942558,0.942787,0.880994,0.740488,0.002523
0.120421,0.0,0.0,0.000606,0.016557,0.047448,0.085668,0.13941,0.18979,0.293789,0.406062,0.570751,0.649586,0.732925,0.788268,0.720435,0.740434,0.75962,0.770941,0.768906,0.728846,0.67651,0.772725,0.624803,0.486927,0.01428
0.1242,0.0,2e-06,0.01272,0.093103,0.163334,0.231161,0.287904,0.399006,0.507658,0.664276,0.849588,0.91532,0.997395,1.051743,0.963027,0.929036,0.948318,0.976722,0.982509,0.948321,0.902034,1.004334,0.874202,0.691159,0.008352
0.12012,0.0,0.0,0.003279,0.042678,0.096647,0.147613,0.200164,0.30535,0.426031,0.647671,0.79326,0.855951,0.947286,1.007561,0.928733,0.906101,0.943251,0.958888,0.967085,0.934493,0.902763,0.962411,0.900942,0.736133,0.001803
0.119608,0.0,0.0,0.005295,0.044959,0.092496,0.164827,0.197682,0.303108,0.416836,0.569719,0.730021,0.812655,0.896279,0.982179,0.915204,0.899839,0.91088,0.931622,0.94478,0.888111,0.868391,0.935828,0.849778,0.668459,0.004832
0.112303,0.0,0.0,0.004605,0.062182,0.132536,0.237562,0.269972,0.407508,0.484196,0.602768,0.784992,0.858286,0.944418,1.014504,0.93453,0.903009,0.940232,0.921331,0.935272,0.898624,0.873236,0.981283,0.895494,0.652449,0.003186
0.111388,0.0,0.0,0.011113,0.093826,0.169932,0.258683,0.306516,0.44272,0.571203,0.724862,0.876879,0.931248,1.009301,1.054667,0.981953,0.933298,0.941333,0.961388,0.976494,0.947976,0.936089,0.961233,0.840475,0.724354,0.001122
0.109968,0.0,0.0,0.007789,0.064931,0.118437,0.176177,0.233611,0.33528,0.449022,0.673968,0.819983,0.888153,0.958735,1.018088,0.95504,0.880533,0.840487,0.922584,0.939988,0.908753,0.875098,0.950807,0.79715,0.731833,0.002823
0.103854,0.0,0.0,0.000196,0.012866,0.037524,0.06419,0.109917,0.159586,0.23704,0.457003,0.612323,0.710154,0.80468,0.866396,0.831685,0.776321,0.792047,0.814627,0.838211,0.785445,0.68535,0.832581,0.661229,0.552903,0.026889
0.107289,0.0,0.0,0.000264,0.016667,0.038577,0.069801,0.122369,0.193148,0.294054,0.419647,0.578552,0.647413,0.740223,0.796337,0.758671,0.714846,0.740068,0.756778,0.755631,0.723491,0.625605,0.763809,0.544396,0.308576,0.070678
0.107447,0.0,0.0,8.8e-05,0.02276,0.055205,0.09606,0.157983,0.233621,0.330788,0.481651,0.61488,0.673148,0.761281,0.813106,0.778527,0.734894,0.756295,0.774482,0.776067,0.74717,0.688632,0.786318,0.666351,0.397203,0.071526
0.103007,0.0,0.0,0.004322,0.051629,0.090865,0.126918,0.189179,0.297961,0.378194,0.463601,0.627509,0.699051,0.787727,0.849795,0.791591,0.75375,0.77293,0.786853,0.797087,0.755549,0.73011,0.80559,0.689983,0.604291,0.019799
0.102007,0.0,0.0,0.002134,0.031314,0.061683,0.086423,0.190493,0.321222,0.394861,0.556634,0.711764,0.775205,0.867953,0.928082,0.872664,0.824744,0.876995,0.86509,0.878209,0.841255,0.811724,0.878301,0.780037,0.661335,0.008821
0.106876,0.0,0.0,0.007376,0.065459,0.126077,0.164672,0.270501,0.391245,0.513911,0.700371,0.832465,0.892608,0.974312,1.022228,0.971229,0.91208,0.921466,0.94562,0.962266,0.9425,0.927471,0.934787,0.886953,0.803151,0.001651
0.102633,0.0,0.0,0.00354,0.041196,0.079625,0.106611,0.187066,0.275842,0.382042,0.618439,0.748118,0.813456,0.88286,0.936688,0.902588,0.832587,0.850894,0.858724,0.890799,0.851854,0.825998,0.860954,0.773369,0.687473,0.008107
0.108983,0.0,0.0,6.7e-05,0.009887,0.027603,0.051567,0.106634,0.167216,0.26008,0.450129,0.571861,0.63489,0.707275,0.758924,0.74194,0.718516,0.739351,0.746298,0.740654,0.711893,0.679111,0.741463,0.625746,0.553171,0.015887
0.10999,0.0,0.0,3e-06,0.008783,0.029806,0.056682,0.102927,0.158215,0.237158,0.401912,0.52112,0.592458,0.659794,0.702781,0.7056,0.668303,0.682483,0.693175,0.68445,0.647486,0.594042,0.669092,0.513767,0.389976,0.030567
0.102888,0.0,0.0,0.003455,0.044197,0.087706,0.144401,0.198805,0.27817,0.360608,0.41923,0.550667,0.619074,0.69692,0.746891,0.715603,0.661234,0.675839,0.686716,0.678323,0.644985,0.608928,0.681589,0.571734,0.45619,0.026092
0.099623,0.0,0.0,0.002267,0.032246,0.068033,0.113161,0.169874,0.262334,0.349896,0.483287,0.624941,0.691156,0.766548,0.826394,0.796656,0.754308,0.767846,0.779931,0.787984,0.755246,0.731493,0.777561,0.690278,0.612047,0.042452
0.098982,0.0,0.0,0.000839,0.017224,0.04321,0.081796,0.126506,0.211996,0.292865,0.501862,0.657582,0.711295,0.812273,0.864506,0.83724,0.823244,0.837078,0.853814,0.862747,0.842104,0.822726,0.851869,0.79166,0.761549,0.009834
0.095115,0.0,0.0,0.011782,0.084649,0.156881,0.232035,0.336295,0.450032,0.510473,0.722914,0.877744,0.939464,1.010541,1.063455,1.010619,0.96769,0.994831,1.011909,1.035157,1.016218,1.002031,1.032286,0.959605,0.843796,0.029781
0.092459,0.0,0.0,0.009182,0.079502,0.150413,0.222187,0.304806,0.394768,0.49585,0.671568,0.784502,0.869552,0.902585,0.995445,0.98041,0.898565,0.922881,0.958971,0.98609,0.939133,0.932677,0.906416,0.855689,0.668313,0.015289
0.088225,0.0,0.0,5.3e-05,0.000369,0.002033,0.006922,0.006004,0.014478,0.048304,0.090265,0.190774,0.360327,0.441734,0.514081,0.568208,0.535097,0.555268,0.587167,0.591079,0.540458,0.477574,0.616506,0.409101,0.309126,0.001199
0.091257,0.0,0.0,0.003472,0.034571,0.071181,0.107471,0.16653,0.247675,0.320638,0.535629,0.72125,0.79817,0.873647,0.931524,0.90664,0.847362,0.804679,0.873357,0.887737,0.862875,0.849832,0.884699,0.777732,0.697881,0.007019
0.097486,0.0,0.0,0.002453,0.02757,0.061735,0.096612,0.149372,0.226584,0.290427,0.566119,0.710256,0.78947,0.861504,0.922369,0.895985,0.856241,0.807161,0.868098,0.887179,0.857261,0.841262,0.853855,0.798822,0.746548,0.012058
0.101425,0.0,0.0,0.007861,0.073233,0.127797,0.177323,0.259183,0.334032,0.428712,0.644843,0.793262,0.852923,0.921023,0.96587,0.942426,0.922961,0.900483,0.943606,0.937484,0.904999,0.885296,0.926041,0.811605,0.677604,0.068635
0.100061,0.0,0.0,0.010434,0.096689,0.169427,0.224662,0.324156,0.435836,0.509296,0.735171,0.899396,0.976407,1.02891,1.101761,1.053023,0.948143,0.903167,0.953649,0.980389,0.93435,0.919487,0.905879,0.844284,0.766743,0.038655
0.105179,0.0,0.0,0.000673,0.040664,0.11511,0.192044,0.278955,0.290833,0.361005,0.59522,0.74461,0.810155,0.887374,0.944221,0.925596,0.930775,0.923467,0.944918,0.951387,0.934,0.918534,0.954491,0.875986,0.838684,0.002343
0.107434,0.0,0.0,0.021895,0.127503,0.212864,0.296096,0.413118,0.549163,0.603143,0.786268,0.944743,1.00801,1.088105,1.12913,1.084713,1.064092,1.051812,1.038714,1.060609,1.043959,1.038846,1.06728,1.000138,0.925483,0.006139
0.104604,0.0,0.0,0.020738,0.141394,0.212268,0.300601,0.395443,0.543328,0.623551,0.793878,0.949484,1.010152,1.08875,1.131918,1.087672,1.084203,1.051386,1.069899,1.081888,1.064724,1.058181,1.088634,1.018954,0.939825,0.003918
0.107439,0.0,0.0,0.027941,0.13285,0.213131,0.303381,0.412425,0.539655,0.605475,0.765458,0.9014,0.962305,1.03756,1.085084,1.040066,1.058814,1.047331,1.077767,1.086143,1.067974,1.063483,1.075275,1.037421,0.96307,0.009165
0.106007,0.0,1e-06,0.025567,0.140948,0.220437,0.32693,0.427056,0.572394,0.626557,0.815397,0.956216,1.017654,1.082637,1.138172,1.08702,1.095129,1.082744,1.104986,1.113026,1.08967,1.074749,1.084584,1.041325,0.965712,0.008147
0.096769,0.0,0.0,0.023965,0.132112,0.216971,0.285777,0.431171,0.579013,0.642037,0.830636,0.978815,1.034802,1.10539,1.150971,1.102202,1.068601,1.043367,1.061439,1.105863,1.066561,1.066277,1.055114,1.008109,0.954157,0.009323
0.096323,0.0,0.0,0.025878,0.133236,0.211498,0.297454,0.3866,0.527208,0.582213,0.762146,0.898986,0.957138,1.028193,1.073082,1.02923,0.993977,0.978369,1.011042,1.025796,1.006149,0.996112,1.009868,0.955605,0.883543,0.005045
0.097751,0.0,0.0,0.020675,0.119304,0.21471,0.3101,0.398229,0.532278,0.601157,0.756033,0.89378,0.950671,1.038408,1.087602,1.047527,1.051034,1.046731,1.06424,1.073157,1.053128,1.042315,1.044918,1.028863,0.951103,0.009066
0.096535,0.0,3.1e-05,0.031637,0.143367,0.239476,0.338067,0.416244,0.558162,0.623646,0.794645,0.919754,0.979978,1.051592,1.101399,1.055533,1.037433,1.021253,1.040794,1.055682,1.018498,1.196115,1.024834,0.978139,0.910489,0.006425
0.099374,0.0,7e-06,0.029942,0.13351,0.215876,0.273076,0.37349,0.524414,0.572963,0.801075,0.943718,1.009052,1.054579,1.099741,1.054234,0.967421,0.958376,1.014122,1.033424,1.001546,1.065522,0.958678,0.936076,0.815586,0.01241
0.095315,0.0,6.4e-05,0.008103,0.041809,0.097482,0.117527,0.178882,0.29112,0.361791,0.560745,0.694281,0.767944,0.821746,0.86454,0.843899,0.818349,0.774232,0.821148,0.844989,0.80459,0.812609,0.805503,0.754222,0.70039,0.017461
0.146456,0.089644,0.000102,0.000173,0.016442,0.032351,0.056431,0.074762,0.096342,0.23202,0.274717,0.400925,0.489435,0.595511,0.668716,0.661332,0.637349,0.65197,0.66054,0.694516,0.644739,0.625693,0.581806,0.59628,0.486201,0.013894
0.143808,0.084488,2.5e-05,0.003069,0.031096,0.049884,0.085733,0.117852,0.187168,0.317367,0.380797,0.529901,0.598582,0.697108,0.738977,0.750242,0.690318,0.706413,0.716695,0.727192,0.667951,0.632525,0.683199,0.634159,0.510517,0.008043
0.142018,0.084689,0.000124,0.020665,0.111942,0.152343,0.205184,0.280655,0.370779,0.522094,0.592713,0.713418,0.777256,0.867463,0.909457,0.896887,0.814424,0.84784,0.867745,0.865031,0.823337,0.782308,0.761251,0.737386,0.568417,0.031509
0.140521,0.078681,1.3e-05,0.008398,0.058664,0.09019,0.138401,0.198157,0.27618,0.439827,0.593479,0.665794,0.721064,0.80321,0.846962,0.834469,0.770008,0.759711,0.789704,0.791594,0.744521,0.707693,0.733688,0.638088,0.530455,0.005027
0.14418,0.07646,4.8e-05,0.009316,0.050741,0.084483,0.131738,0.193015,0.265919,0.421979,0.554451,0.667871,0.718993,0.813965,0.855629,0.842996,0.790973,0.786177,0.819636,0.823993,0.784589,0.765437,0.80949,0.756615,0.650677,0.011077
0.142298,0.074597,5.4e-05,0.013044,0.077984,0.11591,0.158028,0.226349,0.305623,0.479234,0.61008,0.717924,0.776132,0.86575,0.912792,0.903511,0.852057,0.83694,0.869928,0.867424,0.833669,0.823956,0.855602,0.808361,0.664495,0.005522
0.140698,0.066193,1.9e-05,0.008074,0.04081,0.072529,0.099623,0.138259,0.205179,0.346805,0.552201,0.654612,0.737192,0.807916,0.850878,0.839865,0.756855,0.750117,0.786227,0.804778,0.729591,0.713375,0.675223,0.580832,0.515187,0.002006
0.135983,0.064416,5.4e-05,0.006739,0.048214,0.091292,0.136856,0.180333,0.238617,0.367212,0.455372,0.616125,0.719459,0.78536,0.785563,0.777242,0.677892,0.623746,0.670284,0.633554,0.547926,0.325406,0.349668,0.154005,0.113402,0.004469
0.147087,0.065211,0.000192,0.017826,0.089195,0.142434,0.203627,0.274018,0.363848,0.514499,0.550562,0.736663,0.82345,0.909077,0.966438,0.94349,0.857526,0.877635,0.893941,0.890328,0.846557,0.813256,0.819034,0.738042,0.489027,0.014503
0.156455,0.065659,4e-05,0.006929,0.04919,0.089617,0.139195,0.19639,0.280421,0.42147,0.592081,0.698225,0.773051,0.855263,0.920192,0.900944,0.823976,0.816687,0.838693,0.851471,0.787002,0.763872,0.804748,0.699245,0.621227,0.018381
0.166371,0.058286,1.7e-05,0.015166,0.082605,0.140697,0.200048,0.269494,0.367663,0.515705,0.620069,0.743589,0.803978,0.877729,0.931199,0.913208,0.823139,0.831201,0.866354,0.867578,0.824446,0.770921,0.822355,0.712026,0.541182,0.013921
0.164437,0.061979,3e-06,0.016129,0.088197,0.14289,0.187606,0.263359,0.354661,0.514554,0.637969,0.738275,0.810768,0.869738,0.936106,0.915256,0.796621,0.797328,0.82654,0.836248,0.777007,0.732233,0.71863,0.631813,0.473874,0.018277
0.166532,0.054923,2e-06,0.010194,0.047792,0.089426,0.125635,0.166045,0.219748,0.332386,0.394972,0.525747,0.638829,0.714827,0.747791,0.758377,0.708931,0.71248,0.730028,0.744106,0.690221,0.669425,0.721805,0.645856,0.551591,0.004371
0.162581,0.054315,3e-06,0.016121,0.079861,0.135389,0.195191,0.233296,0.323916,0.430145,0.527792,0.665736,0.764875,0.833419,0.874652,0.865039,0.780509,0.796861,0.805003,0.817776,0.767325,0.749842,0.794364,0.722895,0.595505,0.012388
0.159114,0.03998,0.00013,0.021455,0.084166,0.131392,0.197626,0.25664,0.345855,0.484969,0.567274,0.677737,0.735047,0.808765,0.859728,0.849982,0.762265,0.774861,0.789083,0.784908,0.75103,0.737298,0.764987,0.710519,0.627251,0.017975
0.149629,0.031396,4e-06,0.006598,0.040845,0.084617,0.137706,0.189568,0.289441,0.409248,0.522392,0.622676,0.67307,0.752208,0.800996,0.787338,0.729363,0.733268,0.753687,0.736051,0.710382,0.683124,0.715412,0.647612,0.568459,0.015725
0.158891,0.031812,0.000197,0.032162,0.139364,0.224226,0.306217,0.417565,0.53375,0.642206,0.646758,0.80609,0.870063,0.950717,1.002462,0.985705,0.876167,0.918431,0.915667,0.918941,0.879821,0.851069,0.875159,0.827675,0.796893,0.010898
0.166825,0.031216,3e-05,0.023539,0.115908,0.190557,0.272837,0.376345,0.498766,0.619892,0.735606,0.844374,0.906595,0.981673,1.034261,1.015653,0.93695,0.966036,0.966266,0.971622,0.931503,0.925247,0.934047,0.887971,0.827227,0.006013
0.16316,0.025523,0.000219,0.03162,0.138152,0.221583,0.308014,0.417136,0.550382,0.671736,0.745908,0.871029,0.940366,1.00716,1.062609,1.03247,0.946083,0.96392,0.976514,0.989664,0.961149,0.964223,0.963134,0.915058,0.793706,0.003666
0.157358,0.018027,0.000207,0.013513,0.084355,0.152381,0.216143,0.289457,0.409454,0.533859,0.575789,0.709654,0.785824,0.860568,0.913386,0.89428,0.828728,0.817533,0.83848,0.827621,0.782697,0.729713,0.841925,0.694769,0.631732,0.008118
0.143432,0.011623,5.8e-05,0.005057,0.035478,0.071938,0.095116,0.17333,0.265112,0.394501,0.562841,0.672335,0.756761,0.806874,0.883112,0.857631,0.743665,0.73229,0.771278,0.765586,0.699676,0.687077,0.75428,0.654461,0.581663,0.010374
0.142411,0.00998,2.2e-05,0.002352,0.018807,0.048622,0.073478,0.12771,0.202844,0.297362,0.510896,0.636147,0.719898,0.787531,0.857496,0.842478,0.75647,0.754274,0.774975,0.765344,0.735444,0.694971,0.759961,0.656925,0.579315,0.00802
0.151177,0.002522,1.8e-05,0.014396,0.079923,0.14757,0.220651,0.271054,0.376188,0.491062,0.623386,0.763538,0.853456,0.930926,0.990917,0.978312,0.874463,0.895474,0.921343,0.929038,0.889315,0.879031,0.9393,0.82194,0.719018,0.008036
0.147372,0.000453,1.2e-05,0.004914,0.03627,0.089465,0.16709,0.200652,0.308665,0.402869,0.554338,0.66051,0.739625,0.808442,0.864702,0.867656,0.717964,0.748569,0.785823,0.803046,0.729417,0.707908,0.801322,0.650912,0.589585,0.007006
0.147492,0.00114,1e-06,0.021226,0.103432,0.164271,0.276753,0.337502,0.453684,0.554852,0.364019,0.491716,0.571586,0.638912,0.66022,0.673259,0.552261,0.546973,0.559255,0.544302,0.520056,0.487802,0.57842,0.465544,0.393288,0.031497
0.143853,0.000609,1.7e-05,0.018365,0.114148,0.177777,0.287273,0.352889,0.486522,0.597729,0.586615,0.702232,0.750942,0.823753,0.852687,0.846932,0.722674,0.733769,0.741892,0.739097,0.726466,0.716146,0.746702,0.712332,0.661712,0.028478
0.131326,0.000233,0.0,0.014781,0.111113,0.195395,0.309626,0.358792,0.468827,0.582262,0.650248,0.772099,0.830771,0.902199,0.945563,0.944944,0.843584,0.863846,0.871977,0.868367,0.852697,0.847352,0.861415,0.840938,0.770329,0.002454
0.125756,9e-05,2.2e-05,0.014409,0.091419,0.151416,0.236422,0.292522,0.406374,0.528278,0.657346,0.774655,0.837951,0.911975,0.968428,0.974652,0.870068,0.895642,0.897703,0.911839,0.890129,0.887018,0.910204,0.85949,0.787144,0.011293
0.120115,0.000244,1.2e-05,0.008485,0.055355,0.104535,0.166665,0.247635,0.365746,0.486907,0.662771,0.784184,0.856232,0.919953,0.979522,0.983741,0.84205,0.885303,0.891367,0.906847,0.877203,0.871539,0.912773,0.834404,0.738635,0.00137
0.116766,0.000171,1e-05,0.010899,0.050672,0.101404,0.171284,0.212616,0.29751,0.411497,0.560847,0.681631,0.743136,0.80396,0.86555,0.881489,0.748507,0.772438,0.790309,0.795053,0.750344,0.712063,0.786131,0.685565,0.598822,0.009926
0.116189,2.7e-05,0.0,0.004947,0.049834,0.102408,0.170987,0.249556,0.361271,0.462131,0.508733,0.64963,0.719148,0.778793,0.834011,0.85714,0.746098,0.77948,0.792356,0.792265,0.772322,0.75827,0.789729,0.705728,0.622452,0.015523
0.114739,2.6e-05,7e-06,0.004856,0.041985,0.080509,0.151197,0.218843,0.342665,0.454719,0.544604,0.643639,0.695891,0.765988,0.806829,0.826957,0.709552,0.74947,0.762559,0.775723,0.748784,0.740051,0.75944,0.691956,0.6151,0.010543
0.12078,0.00015,6.7e-05,0.022176,0.11583,0.184169,0.279914,0.365574,0.472298,0.573029,0.503328,0.619162,0.686878,0.745432,0.784566,0.797373,0.673065,0.669731,0.683966,0.673676,0.655504,0.629916,0.688499,0.617274,0.56638,0.035925
0.118412,8.2e-05,2.1e-05,0.017125,0.110229,0.176449,0.265367,0.359758,0.478261,0.579352,0.666204,0.773727,0.825026,0.890672,0.9330040000000001,0.935318,0.809261,0.807721,0.824387,0.821247,0.803868,0.787588,0.820505,0.776872,0.713284,0.015396
0.123539,0.000122,3e-06,0.012534,0.084022,0.151652,0.224204,0.321251,0.439809,0.54278,0.641498,0.775449,0.845953,0.913666,0.941329,0.957107,0.811987,0.813915,0.816012,0.817454,0.775318,0.694952,0.812333,0.6466,0.514819,0.001547
0.144642,0.0,0.0,0.003439,0.050691,0.093249,0.170544,0.229813,0.31742,0.433522,0.55897,0.702209,0.785882,0.855332,0.914024,0.931355,0.795374,0.865294,0.854298,0.8716,0.831859,0.817945,0.854283,0.793802,0.707261,0.013364
0.151991,8.3e-05,1e-06,0.008698,0.046605,0.071654,0.114286,0.145686,0.205284,0.269109,0.262417,0.353288,0.425056,0.472412,0.531214,0.580089,0.48081,0.503692,0.510221,0.503297,0.482115,0.451798,0.466095,0.438698,0.348356,0.009023
0.16066,0.000151,0.0,0.020436,0.106695,0.17126,0.263033,0.327149,0.438186,0.532578,0.578453,0.730921,0.803344,0.885309,0.944528,0.952343,0.823084,0.839353,0.84904,0.843054,0.835805,0.819888,0.851887,0.805819,0.682836,0.032384
0.153243,5.3e-05,0.0,0.008055,0.041094,0.078722,0.130378,0.169493,0.260722,0.348966,0.557139,0.672845,0.748366,0.816624,0.878997,0.886869,0.760867,0.814341,0.82552,0.850609,0.792488,0.792156,0.838594,0.750553,0.69021,0.014151
0.152781,0.0,0.0,0.013947,0.071135,0.130477,0.203024,0.275898,0.378864,0.453611,0.546896,0.679198,0.762924,0.814063,0.877467,0.884729,0.734466,0.782346,0.803702,0.83146,0.776762,0.773574,0.773607,0.733859,0.636596,0.008472
0.149354,6e-06,0.0,0.016323,0.117633,0.20512,0.294108,0.375047,0.477915,0.575078,0.596552,0.71622,0.779448,0.839946,0.876135,0.881616,0.778601,0.794244,0.804346,0.811131,0.783375,0.783003,0.813949,0.751854,0.69599,0.026029
0.147302,0.0,0.0,0.009799,0.060421,0.117058,0.179741,0.236891,0.330872,0.430947,0.581919,0.685398,0.738481,0.799893,0.851338,0.856534,0.769051,0.782007,0.795776,0.799402,0.762599,0.769891,0.792018,0.720711,0.655775,0.019453
0.147736,0.0,0.0,0.006507,0.049437,0.106474,0.172521,0.196814,0.269131,0.357061,0.46159,0.54613,0.61407,0.654751,0.714892,0.754243,0.632547,0.626594,0.652941,0.669253,0.603856,0.604784,0.654377,0.55144,0.470548,0.037116
0.146068,0.0,0.0,0.002025,0.020254,0.054037,0.102233,0.101398,0.130214,0.206401,0.266783,0.345646,0.428597,0.475267,0.520214,0.581782,0.516014,0.559135,0.553319,0.5619,0.518413,0.492918,0.550277,0.468912,0.374222,0.017161
0.145355,0.0,6.6e-05,0.020724,0.103396,0.161621,0.199363,0.300364,0.420818,0.533324,0.733339,0.840261,0.910048,0.950575,1.021464,1.013289,0.888524,0.871139,0.90937,0.951398,0.900696,0.913027,0.916675,0.832117,0.739205,0.01511
0.136352,1e-06,2e-06,0.002457,0.018579,0.041008,0.064954,0.117804,0.181901,0.257319,0.337961,0.426963,0.504515,0.530456,0.612566,0.643163,0.556933,0.507706,0.555946,0.568352,0.494163,0.484284,0.525632,0.419303,0.33979,0.020644
0.134319,0.0,1e-06,0.019231,0.045462,0.075944,0.109552,0.157634,0.211747,0.282609,0.367077,0.452189,0.514678,0.547961,0.616766,0.674856,0.578087,0.514278,0.559229,0.580869,0.555711,0.538282,0.542227,0.478857,0.359183,0.023225
