ch0412,ch0415,ch0427,ch0506,ch0516,ch0520,ch0523,ch0527,ch0531,ch0602,ch0614,ch0617,ch0620,ch0623,ch0627,ch0630,ch0708,ch0713,ch0716,ch0719,ch0721,ch0725,ch0728,ch0802,ch0808,ch0812
0.035692,3.3e-05,0.005054,0.178109,0.341343,0.440557,0.549988,0.650991,0.722902,0.833692,1.270511,1.173664,1.278571,1.202469,1.248553,1.219824,1.275205,1.221637,1.219087,1.21706,1.23841,1.244454,1.228825,1.236423,1.234594,1.155319
0.034627,0.00089,0.005848,0.113243,0.226826,0.298442,0.385755,0.470821,0.553378,0.672986,1.105303,1.002801,1.116136,1.033234,1.100204,1.111081,1.150088,1.098582,1.090656,1.083198,1.116319,1.140496,1.106801,1.108859,1.134191,0.970544
0.030613,0.0,0.000169,0.043255,0.129119,0.212392,0.329671,0.431305,0.535127,0.668182,1.038867,0.982658,1.120007,1.041617,1.084555,1.113009,1.202703,1.153254,1.138702,1.102517,1.146291,1.168821,1.142517,1.182117,1.16165,1.139339
0.041105,0.001248,0.050438,0.23426,0.434628,0.549413,0.666288,0.767714,0.828425,0.936397,1.334678,1.241374,1.316677,1.232162,1.230397,1.201809,1.268942,1.210136,1.192601,1.169693,1.184222,1.194273,1.21433,1.212565,1.232522,1.116892
0.029031,0.004984,0.012649,0.161821,0.344299,0.458038,0.58131,0.658217,0.743114,0.858104,1.26981,1.183318,1.278283,1.1883,1.232462,1.196629,1.246885,1.170376,1.175573,1.126579,1.155926,1.178051,1.134231,1.183107,1.198824,1.152877
0.026672,0.000601,0.006843,0.1923,0.394204,0.500732,0.635382,0.762816,0.848612,0.967296,1.336853,1.271675,1.364254,1.27992,1.307892,1.281014,1.324264,1.213035,1.235141,1.192834,1.226265,1.241486,1.197688,1.251566,1.274326,1.177743
0.029266,0.002801,0.044816,0.220038,0.421821,0.552222,0.685827,0.830808,0.903411,1.011383,1.372427,1.294735,1.382891,1.291638,1.326155,1.26802,1.300526,1.221125,1.219399,1.179178,1.206746,1.217177,1.215142,1.232782,1.257865,1.250064
0.026372,0.001348,0.019185,0.213666,0.39946,0.527929,0.649797,0.776463,0.851207,0.963248,1.364317,1.289615,1.389221,1.314992,1.321338,1.2848,1.341999,1.275783,1.263606,1.227256,1.251509,1.270597,1.273753,1.286485,1.30837,1.176929
0.03494,0.001387,0.068355,0.233979,0.415,0.518613,0.644598,0.740467,0.796595,0.905863,1.330483,1.260243,1.353693,1.253697,1.289485,1.26045,1.335898,1.268303,1.251588,1.218007,1.249763,1.263883,1.227712,1.279373,1.2798,1.219229
0.022002,0.0,0.00572,0.052384,0.131063,0.22185,0.325712,0.404145,0.484745,0.621103,1.0611,1.019414,1.138624,1.046904,1.109589,1.100861,1.143978,1.094953,1.102865,1.093181,1.125665,1.148792,1.112619,1.129919,1.142636,1.056538
0.026793,0.005035,0.042882,0.186074,0.344253,0.451212,0.569395,0.680185,0.765379,0.878313,1.187898,1.124144,1.222832,1.135221,1.182712,1.160907,1.229145,1.154728,1.154116,1.123577,1.15013,1.17523,1.101023,1.161757,1.158836,1.074683
0.020478,0.0,0.015521,0.188275,0.35064,0.461644,0.583281,0.681383,0.749432,0.858687,1.216235,1.148294,1.227421,1.13571,1.162356,1.139873,1.174876,1.139853,1.128348,1.101343,1.114737,1.140679,1.117183,1.126793,1.142539,1.109803
0.021408,0.004599,0.017356,0.194333,0.388991,0.494977,0.625916,0.730821,0.802142,0.903354,1.167424,1.09804,1.209049,1.10876,1.179571,1.152204,1.127129,1.095293,1.076864,1.044537,1.0738,1.094865,1.071726,1.11249,1.136272,1.051858
0.020229,0.00069,0.009937,0.200261,0.329755,0.454211,0.564835,0.680793,0.774273,0.873736,1.181029,1.094985,1.223756,1.128957,1.186127,1.178728,1.254086,1.21432,1.199294,1.17018,1.20499,1.218821,1.211322,1.218505,1.247368,1.031224
0.026598,0.002704,0.010233,0.1979,0.369423,0.484028,0.609588,0.731437,0.818901,0.925035,1.266822,1.235899,1.348578,1.290369,1.356791,1.328119,1.365485,1.393175,1.30928,1.282483,1.312777,1.329179,1.330653,1.348512,1.355422,1.260826
0.031936,0.001312,0.027234,0.202924,0.3644,0.481921,0.598888,0.716868,0.787711,0.893183,1.295024,1.257641,1.377755,1.308698,1.355085,1.3198,1.344749,1.30453,1.274511,1.238888,1.255649,1.29626,1.271785,1.2994,1.321895,1.216913
0.026309,0.000865,0.003063,0.138461,0.273094,0.37047,0.480945,0.569793,0.640904,0.746833,1.121449,1.080774,1.180392,1.103784,1.165162,1.14672,1.196416,1.174833,1.178257,1.146972,1.167101,1.186416,1.164499,1.15181,1.148495,1.153404
0.02813,0.000122,0.058625,0.025674,0.069813,0.128269,0.233234,0.26735,0.318695,0.440895,0.79107,0.760906,0.895858,0.813683,0.938046,0.94123,0.977852,0.975827,0.956844,0.938869,0.975372,1.004306,0.958473,0.973374,0.958063,0.955062
0.026615,0.005997,0.090208,0.14797,0.291103,0.371218,0.488022,0.56697,0.656607,0.759019,0.989846,0.925539,1.020935,0.942177,1.010852,1.008153,0.98983,0.962961,0.964563,0.934152,0.973182,0.981709,0.929309,0.98657,0.99016,0.970364
0.026932,0.000341,0.053073,0.099304,0.214672,0.294413,0.403782,0.46868,0.529192,0.628908,0.967268,0.914637,1.025213,0.94927,1.021482,1.007962,0.993369,0.988197,0.973429,0.980395,1.027397,1.045101,1.035154,1.054024,1.059927,1.027137
0.01843,0.000143,0.007466,0.035097,0.091429,0.173521,0.277964,0.354469,0.452302,0.581735,0.825142,0.805139,0.952372,0.893332,0.989758,1.010222,1.041784,1.058625,1.056194,1.038749,1.087026,1.133131,1.071387,1.132224,1.157679,1.122988
0.02199,0.0,0.011063,0.172147,0.328504,0.417384,0.534867,0.650284,0.720976,0.822914,1.13677,1.103317,1.203627,1.162948,1.216488,1.189279,1.216158,1.204429,1.160738,1.153765,1.210317,1.22797,1.203746,1.189555,1.183727,1.191085
0.026816,0.000241,0.004841,0.144265,0.298367,0.389594,0.507488,0.588177,0.667007,0.764114,1.120941,1.102356,1.240257,1.218243,1.302155,1.276621,1.277303,1.294071,1.282536,1.310533,1.356609,1.380976,1.335508,1.342063,1.283258,1.144608
0.030962,0.002603,0.021266,0.169593,0.298615,0.392976,0.495582,0.557954,0.623645,0.726791,1.050451,1.035593,1.208467,1.150401,1.282943,1.249191,1.247951,1.293294,1.320186,1.282387,1.333302,1.354506,1.312542,1.256771,1.253543,1.040277
0.030322,0.005959,0.019706,0.174479,0.312331,0.408932,0.538069,0.598187,0.655889,0.751222,1.080813,1.04114,1.14635,1.089458,1.159605,1.13043,1.202714,1.132325,1.127221,1.086835,1.116028,1.123287,1.098145,1.0821,1.072669,1.027922
0.027065,0.000908,0.022286,0.186377,0.303488,0.399905,0.517092,0.580912,0.636826,0.724916,1.05107,1.018398,1.132142,1.04559,1.090847,1.069975,1.086369,1.071238,1.026349,0.996746,1.031775,1.053918,1.042901,1.053846,1.05665,0.986845
0.025159,0.0,0.001565,0.047503,0.108491,0.18217,0.272917,0.325855,0.366639,0.472163,0.685125,0.640816,0.754246,0.691332,0.777543,0.803963,0.787132,0.731363,0.770925,0.752372,0.782144,0.812252,0.77604,0.779635,0.773863,0.79982
0.021155,0.000447,0.003717,0.031691,0.101791,0.177968,0.282588,0.346617,0.400595,0.511125,0.796952,0.766554,0.942276,0.853145,1.010497,0.99724,0.865153,0.816276,0.834329,0.81129,0.837214,0.877062,0.848603,0.86814,0.898867,0.848553
0.031398,0.002813,0.021119,0.155698,0.268299,0.352695,0.463169,0.517726,0.577636,0.658102,0.884377,0.839993,0.911601,0.828885,0.849159,0.856399,0.877376,0.797594,0.806862,0.801398,0.839812,0.871653,0.854566,0.91483,0.954459,0.964585
0.02897,0.009306,0.020169,0.155965,0.298504,0.400784,0.52896,0.608218,0.658661,0.740641,0.987267,0.949096,1.035558,0.963953,1.015173,1.001331,0.978401,0.945606,0.949421,0.923754,0.960488,1.000576,0.974515,1.032576,1.068664,1.041155
0.030121,0.000815,0.017663,0.171522,0.303305,0.397594,0.518412,0.568517,0.610163,0.690455,0.967724,0.933106,1.027297,0.97132,1.003177,0.984913,0.962058,0.958315,0.943189,0.931207,0.967374,0.993548,0.971463,1.013108,1.04259,1.064811
0.036483,0.00226,0.029391,0.153408,0.285519,0.366705,0.486941,0.543507,0.596846,0.683925,0.926793,0.883962,0.992597,0.945203,0.994876,0.984056,0.986194,0.983525,0.999478,0.987469,1.018205,1.050023,1.028381,1.090358,1.083454,1.098069
0.038725,0.00215,0.026196,0.156816,0.274831,0.365716,0.499352,0.55703,0.619275,0.693146,0.975371,0.95199,1.0601,1.03145,1.086186,1.059566,1.035646,1.040671,1.032406,1.011154,1.041904,1.077166,1.074669,1.096357,1.075905,1.042305
0.038305,0.003712,0.000898,0.005274,0.019964,0.069963,0.132044,0.11663,0.178986,0.31046,0.649476,0.652113,0.840633,0.82651,0.977991,0.997947,0.795768,0.82515,0.841549,0.815211,0.858293,0.926628,0.907485,0.972824,0.971311,0.89147
0.047635,0.005913,0.006153,0.119428,0.24495,0.329276,0.450296,0.495366,0.558857,0.637249,0.9073,0.868475,0.98211,0.947472,1.00631,1.011331,1.012105,0.9845,0.979962,0.943886,0.988642,1.014154,0.996054,1.052465,1.063272,0.844963
0.048185,0.006208,0.006487,0.036733,0.131522,0.223296,0.331895,0.424515,0.486891,0.558961,0.777655,0.77699,0.911423,0.843398,0.943829,0.936001,0.914722,0.888792,0.927554,0.902525,0.976259,1.000793,0.96481,0.958179,0.965199,0.853323
0.051455,0.016347,0.03912,0.176576,0.317466,0.412876,0.526892,0.604611,0.677592,0.752902,0.998434,0.987533,1.078844,1.050029,1.098109,1.090198,1.097616,1.026939,1.023056,0.989104,1.025931,1.062879,1.052016,1.093901,1.135808,0.966873
0.060598,0.012492,0.037402,0.184086,0.327068,0.422941,0.533849,0.609841,0.677863,0.757684,1.062091,1.054159,1.139874,1.117969,1.162269,1.14403,1.0943,1.045258,1.033609,1.000274,1.046893,1.085353,1.096467,1.129027,1.15948,0.974133
0.102336,0.016632,0.016555,0.171593,0.330991,0.439395,0.523998,0.534009,0.612401,0.740533,1.197217,1.042975,1.196744,1.020731,1.098128,1.093574,1.20171,1.112436,1.070594,1.043167,1.08044,1.058325,1.052256,1.069867,1.108951,1.037399
0.105622,0.018243,0.036211,0.214605,0.353113,0.44565,0.552847,0.584713,0.665372,0.780262,1.298465,1.12004,1.259851,1.082552,1.152357,1.122752,1.202902,1.13244,1.118075,1.079124,1.084938,1.099185,1.076204,1.104203,1.13509,1.130919
0.109166,0.011136,0.034488,0.232372,0.378419,0.489941,0.570413,0.627953,0.731597,0.840991,1.331459,1.179698,1.300498,1.101201,1.166255,1.126608,1.225257,1.168552,1.173069,1.134998,1.147574,1.165068,1.151146,1.164419,1.192666,1.113652
0.132745,0.051894,0.004929,0.189933,0.345325,0.430092,0.526847,0.577769,0.696942,0.790192,1.264768,1.135495,1.22585,1.062204,1.116914,1.098233,1.233301,1.11937,1.111973,1.102315,1.09607,1.108168,1.080715,1.098427,1.13864,1.026322
0.093513,0.00704,0.011628,0.204775,0.347951,0.445993,0.554657,0.589179,0.681649,0.783601,1.237951,1.109194,1.213042,1.055421,1.095878,1.066603,1.185583,1.097043,1.105945,1.063913,1.07119,1.086172,1.083891,1.071908,1.096284,1.042332
0.097744,0.010307,0.008298,0.220877,0.376732,0.484176,0.591905,0.651481,0.741519,0.838589,1.322035,1.178208,1.295738,1.108574,1.163867,1.140063,1.20982,1.163172,1.146088,1.116869,1.136113,1.142597,1.113399,1.143764,1.173934,1.110785
0.092463,0.007086,0.007664,0.108151,0.199346,0.283243,0.367395,0.424435,0.525543,0.656501,1.153853,1.010892,1.145608,0.97061,1.041,1.03482,1.170794,1.089807,1.104707,1.085223,1.102482,1.082927,1.061278,1.089331,1.085998,1.071344
0.093563,0.007539,0.007914,0.204997,0.355594,0.475031,0.586809,0.654158,0.769147,0.861505,1.334509,1.210682,1.345761,1.193835,1.252772,1.217209,1.325084,1.268068,1.233686,1.219503,1.238317,1.243408,1.228581,1.230384,1.249016,1.226452
0.094727,0.009258,0.01021,0.21515,0.383988,0.509668,0.634831,0.670594,0.778019,0.864421,1.30343,1.192515,1.341221,1.197458,1.231879,1.220968,1.327287,1.216123,1.231096,1.194184,1.198688,1.209287,1.176766,1.192857,1.20079,1.149712
0.093894,0.010382,0.009021,0.183767,0.35996,0.457601,0.56205,0.608297,0.714689,0.808478,1.243539,1.128416,1.238421,1.077413,1.148172,1.114023,1.243801,1.10688,1.143456,1.175644,1.165882,1.176546,1.13066,1.172665,1.170571,1.066966
0.096642,0.00403,0.003842,0.164699,0.326306,0.440483,0.547521,0.627962,0.734736,0.842595,1.308255,1.191033,1.321264,1.154369,1.240929,1.226777,1.260305,1.188076,1.234012,1.183291,1.230628,1.231684,1.223869,1.206082,1.205919,0.931024
0.088811,0.005286,0.001661,0.141799,0.27094,0.375327,0.470351,0.528796,0.63544,0.747998,1.171928,1.04351,1.178735,1.017861,1.087211,1.069516,1.103202,1.053064,1.05997,1.009821,1.046098,1.050409,1.017189,1.010991,1.04416,0.891735
0.096349,0.009356,0.014028,0.210928,0.347757,0.454716,0.554168,0.611904,0.688363,0.787991,1.163625,1.058597,1.166926,0.995139,1.049756,1.033497,1.14897,1.040884,1.039266,1.007264,1.021634,1.034157,1.011064,1.02774,1.058906,0.955212
0.095942,0.010339,0.019395,0.218843,0.344864,0.43275,0.537654,0.579411,0.656445,0.752798,1.096652,0.985593,1.082456,0.884707,0.94321,0.924757,1.004332,0.923348,0.931897,0.914065,0.919094,0.94241,0.897363,0.916124,0.930654,0.910252
0.0977,0.012947,0.016435,0.147555,0.265781,0.344405,0.444508,0.485472,0.584551,0.680857,1.04928,0.938029,1.057116,0.878723,0.932744,0.915023,1.012267,0.914718,0.933888,0.901304,0.914406,0.935955,0.897112,0.902686,0.92071,0.871543
0.102919,0.020113,0.033886,0.252016,0.42085,0.526347,0.656481,0.729132,0.816138,0.919165,1.248381,1.167376,1.266545,1.100056,1.155026,1.141413,1.201251,1.117697,1.146276,1.109336,1.138326,1.157199,1.115885,1.131894,1.162488,1.109437
0.098027,0.014262,0.054843,0.269007,0.42524,0.533032,0.63562,0.719575,0.799124,0.907485,1.249381,1.177776,1.288614,1.124543,1.17755,1.151368,1.243899,1.144426,1.172034,1.133918,1.156756,1.170012,1.130375,1.151228,1.169563,1.106337
0.096261,0.018684,0.018081,0.222623,0.369332,0.494683,0.618875,0.708807,0.785896,0.89138,1.259826,1.191676,1.309547,1.164946,1.211499,1.183238,1.288017,1.149306,1.171927,1.153911,1.16526,1.173446,1.15768,1.175423,1.192814,1.171293
0.093217,0.015607,0.024876,0.233685,0.397237,0.519629,0.641428,0.757714,0.84189,0.944444,1.342731,1.269203,1.383295,1.230602,1.285584,1.2421,1.3276,1.252307,1.244641,1.215759,1.237606,1.26102,1.220356,1.240602,1.232935,1.164
0.090102,0.00768,0.014029,0.205267,0.378403,0.481639,0.601531,0.702864,0.80707,0.926115,1.316201,1.244438,1.371989,1.22414,1.321571,1.29989,1.376058,1.291562,1.287388,1.250965,1.281733,1.284898,1.243273,1.247421,1.235481,1.188512
0.090489,0.011466,0.018754,0.204963,0.365789,0.479049,0.594154,0.683759,0.777868,0.900395,1.312337,1.241965,1.375883,1.231216,1.289758,1.265207,1.36322,1.271628,1.273823,1.247539,1.270477,1.28561,1.251084,1.261679,1.240384,1.131988
0.099382,0.018028,0.037848,0.226751,0.433162,0.539172,0.669543,0.77564,0.82222,0.929984,1.23648,1.153824,1.250681,1.063699,1.122156,1.086751,1.16284,1.062929,1.074033,1.088462,1.084459,1.104673,1.0814,1.105935,1.13143,1.077689
0.098746,0.019038,0.032766,0.209442,0.391719,0.50868,0.624392,0.7458,0.823635,0.925808,1.30631,1.219476,1.356439,1.181794,1.241583,1.213658,1.282618,1.180011,1.184053,1.176295,1.202566,1.216617,1.188301,1.187069,1.19051,1.010074
0.087693,0.009387,0.01508,0.154316,0.274173,0.368757,0.49744,0.587218,0.679229,0.811842,1.193571,1.143924,1.278085,1.126548,1.178116,1.157958,1.212384,1.116017,1.135864,1.112766,1.128637,1.135874,1.121867,1.124461,1.140069,1.099027
0.10018,0.024354,0.062354,0.242273,0.396163,0.508945,0.639166,0.724609,0.801896,0.922463,1.280097,1.201552,1.304687,1.144311,1.170767,1.136116,1.216279,1.142027,1.123558,1.098253,1.104917,1.128642,1.110724,1.119606,1.116718,1.027635
0.087239,0.014799,0.028628,0.191168,0.35474,0.452454,0.579368,0.667819,0.74894,0.875111,1.153783,1.007603,1.122448,0.934985,0.980894,0.970147,1.019554,0.954459,0.953063,0.985325,0.98491,1.00237,0.947162,0.954091,0.965476,0.94592
0.093007,0.014674,0.048839,0.256233,0.44157,0.544963,0.671309,0.783427,0.859519,0.969968,1.179878,1.131112,1.206156,1.048276,1.04695,1.021518,1.097858,1.018703,1.013971,0.997855,1.010025,1.032043,1.003263,1.009328,1.035857,1.047168
0.091346,0.018784,0.056099,0.233757,0.409556,0.52329,0.638686,0.749181,0.813669,0.92874,1.246055,1.184898,1.276483,1.124396,1.151868,1.125333,1.182352,1.110466,1.099709,1.06945,1.087925,1.108649,1.077743,1.096096,1.104088,1.121722
0.083686,0.017966,0.035769,0.222387,0.38942,0.493144,0.614565,0.714707,0.780862,0.898695,1.242623,1.202719,1.288197,1.147278,1.175626,1.139401,1.244221,1.172158,1.169623,1.128246,1.161064,1.173127,1.128871,1.15825,1.175507,1.124273
0.09224,0.026266,0.046068,0.229339,0.41972,0.546934,0.658464,0.748638,0.805042,0.921618,1.28879,1.256357,1.346425,1.208417,1.248776,1.21908,1.293202,1.240693,1.199793,1.164939,1.189861,1.203319,1.182614,1.184147,1.202695,1.222166
0.093656,0.030646,0.035754,0.251468,0.420142,0.545714,0.662638,0.781577,0.862448,0.978627,1.370431,1.335549,1.432638,1.28991,1.308615,1.261363,1.352736,1.277874,1.255047,1.222705,1.245012,1.261571,1.266058,1.246173,1.249802,1.219377
0.083936,0.019851,0.027692,0.150379,0.299164,0.421594,0.531395,0.623795,0.715596,0.861245,1.057819,1.014315,1.139207,1.01635,1.049309,1.054352,1.143615,1.077103,1.083663,1.085813,1.105593,1.091702,1.087917,1.054052,1.05911,1.075498
0.085413,0.015489,0.032644,0.229713,0.4222,0.551128,0.66768,0.772064,0.8533,0.969403,1.286256,1.248549,1.359917,1.248469,1.289884,1.246639,1.34261,1.30096,1.285112,1.259596,1.271704,1.28837,1.255129,1.267482,1.289328,1.315361
0.083764,0.021071,0.051244,0.226453,0.424583,0.532013,0.664325,0.777459,0.847067,0.953882,1.234916,1.199296,1.307859,1.20695,1.229593,1.196842,1.313726,1.226024,1.242852,1.231167,1.24183,1.26304,1.213821,1.220952,1.193464,1.177058
0.083101,0.013321,0.056423,0.226579,0.423665,0.538736,0.667827,0.784921,0.874738,0.992449,1.323751,1.314536,1.411834,1.314639,1.368434,1.32807,1.384665,1.359134,1.321125,1.296378,1.318225,1.326705,1.274842,1.267286,1.251576,1.239015
0.083195,0.017734,0.053381,0.210668,0.382357,0.515036,0.631175,0.746735,0.834086,0.950312,1.301393,1.294129,1.400544,1.303963,1.344138,1.307232,1.377039,1.275236,1.253759,1.226117,1.238707,1.25113,1.2268,1.238165,1.23587,1.192146
0.077166,0.014467,0.03764,0.20745,0.358306,0.489288,0.612338,0.729911,0.793046,0.90712,1.275,1.279979,1.37437,1.257915,1.308229,1.284078,1.359467,1.334491,1.260698,1.228858,1.247954,1.263094,1.265527,1.250965,1.256044,1.228421
0.080081,0.018215,0.0531,0.212218,0.359459,0.464547,0.576572,0.697183,0.766934,0.881156,1.208127,1.2016,1.315106,1.222531,1.281794,1.260713,1.290063,1.247166,1.228572,1.220042,1.251441,1.271973,1.262111,1.251341,1.257709,1.256939
0.086855,0.019396,0.05588,0.221935,0.389876,0.495137,0.607136,0.72343,0.806876,0.911269,1.195756,1.182583,1.285738,1.17309,1.245556,1.214287,1.269283,1.193163,1.187931,1.181765,1.211805,1.220617,1.19055,1.205032,1.198698,1.25742
0.083956,0.012542,0.048878,0.210086,0.388141,0.483722,0.600707,0.676287,0.753982,0.862769,1.18934,1.181888,1.288015,1.184478,1.250874,1.215801,1.279895,1.214913,1.225247,1.226349,1.257778,1.264878,1.209565,1.241656,1.240295,1.220842
0.079055,0.019454,0.047954,0.215385,0.381545,0.478993,0.596603,0.685416,0.763536,0.867044,1.142121,1.131149,1.255062,1.149837,1.206628,1.184822,1.210604,1.168899,1.15644,1.147803,1.15961,1.204378,1.181936,1.215721,1.220382,1.135295
0.086986,0.013119,0.037926,0.199769,0.351498,0.419709,0.531435,0.612183,0.71118,0.806029,1.087266,1.067618,1.241965,1.088597,1.174313,1.163893,1.163261,1.146489,1.110612,1.102607,1.173347,1.171413,1.138961,1.098204,1.091857,1.07935
0.081535,0.015852,0.038915,0.178146,0.336496,0.430028,0.540375,0.639128,0.733429,0.832557,1.113447,1.115169,1.205772,1.114835,1.149748,1.135321,1.189868,1.136846,1.095674,1.071095,1.108107,1.140797,1.142709,1.15157,1.165944,1.143389
0.085377,0.014619,0.044403,0.191131,0.330869,0.42476,0.541015,0.619656,0.698781,0.791221,1.094608,1.081141,1.16609,1.051316,1.092782,1.081277,1.129865,1.065222,1.042698,1.02402,1.055516,1.09588,1.06464,1.068495,1.093976,1.132567
0.087485,0.023369,0.032044,0.162885,0.301559,0.381144,0.478891,0.547143,0.61604,0.723357,1.003592,1.005264,1.096664,0.993275,1.027592,1.030166,1.067265,0.984973,1.021592,0.997645,1.033834,1.067152,1.041032,1.034232,1.073901,1.044501
0.07531,0.020024,0.092397,0.075827,0.14505,0.233755,0.337185,0.41633,0.517715,0.620555,0.861596,0.858172,0.993993,0.910709,0.988853,1.033482,1.042738,1.027723,1.015572,0.993104,1.039008,1.064203,1.016963,1.012509,1.002725,1.001242
0.078009,0.020428,0.113691,0.184378,0.329613,0.423548,0.553091,0.623185,0.70457,0.796908,1.052237,1.048369,1.146657,1.037424,1.10073,1.070895,1.081606,1.035113,1.005976,0.984942,1.029446,1.054139,1.040633,1.017511,1.023505,1.032712
0.086982,0.023186,0.082846,0.204025,0.365093,0.463438,0.576336,0.6683,0.745251,0.822796,1.061052,1.05611,1.131193,1.021332,1.056767,1.039637,1.042891,0.962064,0.963891,0.941173,0.993579,1.0184,0.990871,1.003485,1.026412,0.970551
0.078537,0.004543,0.026959,0.174305,0.283065,0.349727,0.462668,0.49797,0.584793,0.681277,0.887302,0.897505,0.996933,0.896341,0.938483,0.939148,0.9433,0.864282,0.867134,0.870283,0.907895,0.936871,0.908963,0.93095,0.932935,0.918905
0.077755,0.004791,0.033257,0.146246,0.286992,0.370601,0.481533,0.539862,0.614753,0.699309,0.898573,0.896923,1.014988,0.924843,0.9959,1.006578,1.020485,0.971861,0.97758,0.919319,0.951654,0.980638,0.952742,0.94293,0.934787,0.913647
0.079707,0.012992,0.063867,0.180494,0.299547,0.39206,0.49778,0.565926,0.641194,0.729459,0.911302,0.920176,1.024782,0.945019,1.011903,0.999327,1.057083,0.984719,0.964409,0.92796,0.971556,0.996548,0.973793,0.966257,0.970121,0.960125
0.084222,0.010235,0.067996,0.181731,0.311462,0.408267,0.525927,0.622817,0.705743,0.783584,1.069518,1.067134,1.181766,1.121186,1.152597,1.124992,1.096165,1.015561,0.999479,0.96597,1.004281,1.024074,1.006634,1.002014,1.006045,0.92849
0.08521,0.016691,0.021628,0.054157,0.1455,0.195503,0.27087,0.310562,0.391439,0.487708,0.6674,0.659297,0.803912,0.719688,0.804696,0.902699,0.82429,0.756765,0.7899,0.779681,0.820345,0.838238,0.803598,0.822438,0.807307,0.795927
