ExG0407,ExG0412,ExG0415,ExG0427,ExG0506,ExG0516,ExG0520,ExG0523,ExG0527,ExG0531,ExG0602,ExG0614,ExG0617,ExG0620,ExG0623,ExG0627,ExG0630,ExG0713,ExG0716,ExG0719,ExG0721,ExG0725,ExG0728,ExG0802,ExG0808,ExG0812,ExG0818
0.014631,0.002591,-0.005834,0.003127,0.016079,0.03942,0.099027,0.114078,0.07912,0.166024,0.394777,0.414,0.550227,0.457604,0.503738,0.453845,0.425782,0.413592,0.360925,0.395127,0.374611,0.312734,0.303039,0.247965,0.205962,0.171607,0.031336
0.011655,0.003114,-0.009972,0.000654,0.005234,0.021155,0.074916,0.094427,0.054354,0.133417,0.341816,0.334639,0.48576,0.418378,0.461782,0.403215,0.393149,0.375069,0.368873,0.386723,0.367418,0.307007,0.291812,0.231769,0.171881,0.138281,0.006068
0.014314,0.005127,-0.004501,0.009302,0.048768,0.121074,0.188901,0.243908,0.166984,0.256991,0.56521,0.426069,0.581722,0.511221,0.513164,0.481214,0.451534,0.38029,0.391379,0.398481,0.36925,0.287969,0.289697,0.209153,0.152321,0.128497,0.02208
0.016722,0.006635,-0.005789,0.013929,0.048799,0.119673,0.181106,0.24491,0.16373,0.242363,0.553279,0.469047,0.603955,0.502051,0.542574,0.493193,0.470423,0.39727,0.389916,0.419028,0.385188,0.29508,0.292681,0.228978,0.1857,0.147876,0.055696
0.014218,0.006056,-0.003429,0.003487,0.040993,0.108622,0.168423,0.230497,0.152837,0.231963,0.534269,0.463618,0.589434,0.496213,0.543897,0.498058,0.464975,0.382851,0.369277,0.378563,0.362275,0.283893,0.284644,0.20918,0.156517,0.12401,0.024811
0.015143,0.004428,-0.004609,0.001122,0.032625,0.097421,0.15367,0.196271,0.130047,0.216129,0.48858,0.476655,0.591392,0.495304,0.5089,0.483047,0.455615,0.355178,0.327166,0.360554,0.329337,0.258858,0.251724,0.165192,0.131237,0.10402,-0.005751
0.013781,0.005253,-0.003314,-0.002029,0.018057,0.077615,0.131798,0.18464,0.10364,0.201925,0.411564,0.438291,0.563801,0.472561,0.516963,0.484756,0.452872,0.355823,0.320087,0.367733,0.310632,0.238602,0.241701,0.167711,0.128042,0.108996,-0.007696
0.011516,0.003324,-0.001714,-0.001522,0.0346,0.102336,0.160008,0.215046,0.137523,0.227705,0.458937,0.473842,0.560537,0.452062,0.546471,0.457411,0.450133,0.400172,0.345034,0.373157,0.357714,0.285147,0.281657,0.223464,0.202752,0.143605,-0.006956
0.011772,0.002374,-0.001994,0.010478,0.041579,0.109859,0.167297,0.23474,0.144333,0.236947,0.468984,0.410735,0.538393,0.438933,0.508765,0.449313,0.451503,0.384597,0.354271,0.381345,0.355734,0.268581,0.263016,0.205717,0.190572,0.149038,0.031286
0.009455,0.00187,0.00155,0.00439,0.049516,0.11769,0.171677,0.231716,0.150607,0.242764,0.477297,0.381641,0.512483,0.436425,0.47392,0.462547,0.451395,0.354331,0.3421,0.356808,0.323412,0.268265,0.245983,0.223334,0.189006,0.182781,0.030281
0.01109,0.002213,-0.002065,0.014721,0.040719,0.099705,0.160234,0.223718,0.136035,0.220183,0.433862,0.387668,0.52224,0.439131,0.483258,0.487955,0.454003,0.37072,0.366237,0.357455,0.339832,0.290111,0.264139,0.224133,0.168561,0.17465,0.017452
0.009763,0.002662,0.000443,0.026645,0.043729,0.126318,0.185247,0.256824,0.158513,0.242802,0.450777,0.433336,0.555423,0.446496,0.506463,0.492993,0.448028,0.362747,0.337271,0.362498,0.325162,0.272287,0.253167,0.20648,0.133689,0.146614,0.029071
0.009145,-0.002498,-0.004756,-0.009593,0.025754,0.078931,0.132605,0.189011,0.10418,0.186145,0.385667,0.395213,0.522954,0.435218,0.5075,0.499917,0.462855,0.402183,0.323904,0.342618,0.337207,0.250346,0.229673,0.178555,0.103257,0.128378,0.011772
0.007703,-0.001997,-0.000788,-0.00855,0.025619,0.079965,0.141397,0.197303,0.102703,0.178519,0.371642,0.387037,0.52891,0.434821,0.503213,0.475027,0.460133,0.394597,0.328482,0.352044,0.338464,0.26131,0.231463,0.196498,0.120531,0.139394,0.017313
0.009186,-0.0042,-0.006489,-0.007296,0.021079,0.066686,0.118867,0.161474,0.089497,0.174735,0.404909,0.38103,0.509726,0.423684,0.492935,0.473352,0.446638,0.396604,0.339863,0.345851,0.347667,0.273418,0.257687,0.210462,0.136496,0.16177,0.033065
0.011441,-0.005517,-0.002914,0.000519,0.026137,0.096809,0.149467,0.215633,0.132869,0.205057,0.492134,0.429806,0.53386,0.434455,0.514573,0.480295,0.457222,0.424169,0.350579,0.378233,0.346149,0.303065,0.282214,0.237446,0.165634,0.15942,-0.003507
0.012591,-0.00365,-0.007375,-0.002706,0.017426,0.078756,0.127013,0.196294,0.116534,0.185828,0.451659,0.432453,0.529209,0.453369,0.511935,0.495264,0.476741,0.385064,0.330216,0.354023,0.333231,0.294827,0.270092,0.217718,0.147491,0.150227,0.016932
0.009143,-0.004546,0.001798,0.002185,0.034171,0.10728,0.14686,0.203405,0.121633,0.184899,0.435214,0.389274,0.525847,0.439115,0.515914,0.434431,0.476046,0.37524,0.328944,0.344364,0.350091,0.278375,0.248784,0.215014,0.106338,0.142109,0.029404
0.013403,-0.001191,0.008345,0.042651,0.027782,0.114478,0.176929,0.236071,0.104049,0.167175,0.379532,0.382234,0.518365,0.465719,0.50082,0.422527,0.463584,0.385744,0.35895,0.335118,0.351239,0.294138,0.247736,0.222195,0.113473,0.140004,0.027496
0.008609,-0.003749,-0.000615,-0.002853,0.030452,0.137285,0.195727,0.260944,0.096917,0.150532,0.357147,0.402698,0.509632,0.475325,0.516713,0.466642,0.473381,0.391401,0.388556,0.348689,0.368237,0.308306,0.271721,0.247747,0.145966,0.183495,0.021722
0.010076,-0.005583,0.000573,-0.006586,0.026157,0.110466,0.157419,0.230318,0.12166,0.178452,0.418226,0.450272,0.531756,0.494228,0.532979,0.46919,0.478384,0.382943,0.364031,0.361519,0.354297,0.280293,0.236379,0.235289,0.118514,0.156234,0.002635
0.008767,-0.00268,-0.000758,-0.008979,0.012116,0.082103,0.138386,0.194765,0.091354,0.149789,0.376701,0.421196,0.512877,0.48107,0.501448,0.447759,0.456993,0.375869,0.357403,0.363903,0.37555,0.309616,0.256061,0.263794,0.139781,0.174329,0.0216
0.008242,-0.002475,-0.000417,-0.004554,0.033285,0.105664,0.159725,0.210593,0.118446,0.174412,0.405875,0.427569,0.525106,0.482329,0.501949,0.438223,0.437841,0.362411,0.345214,0.341496,0.380092,0.29893,0.252323,0.231661,0.126574,0.163714,-0.002746
0.00458,-0.008683,-0.01043,-0.005108,0.034552,0.078229,0.114717,0.17299,0.031958,0.107222,0.222868,0.353883,0.456681,0.398726,0.472425,0.455886,0.400119,0.359787,0.356572,0.295448,0.345757,0.267305,0.257097,0.226685,0.151551,0.146764,-0.008147
0.004747,-0.005643,-0.005991,0.000389,0.0524,0.100736,0.129117,0.203252,0.097734,0.170229,0.310046,0.44101,0.52286,0.420894,0.505662,0.465523,0.412992,0.383571,0.3631,0.32534,0.350623,0.272059,0.238255,0.22661,0.134954,0.144656,-0.023123
0.004578,-0.005988,-0.011349,-0.007835,0.032174,0.072524,0.102477,0.168758,0.069356,0.173667,0.318297,0.447332,0.520142,0.409007,0.506237,0.492404,0.408587,0.432671,0.432013,0.393834,0.383439,0.309604,0.284254,0.291014,0.174316,0.178574,-0.023565
0.004354,-0.001998,-0.011107,0.00271,0.047581,0.109177,0.170888,0.245434,0.137241,0.251874,0.412314,0.538299,0.591649,0.472661,0.550565,0.532989,0.443728,0.465885,0.437795,0.397123,0.393925,0.314829,0.28223,0.308445,0.185539,0.18796,-0.014344
0.002646,-0.003651,-0.008749,-0.001455,0.05516,0.124676,0.19232,0.275874,0.152587,0.246341,0.385496,0.579483,0.5995,0.510136,0.54595,0.542853,0.452135,0.458823,0.42762,0.386875,0.382264,0.322824,0.29036,0.309476,0.173585,0.186529,-0.011912
0.006395,-0.00469,-0.011024,-0.004514,0.050931,0.120469,0.165089,0.243941,0.14179,0.226549,0.402567,0.570234,0.590044,0.486273,0.514518,0.531724,0.453593,0.451527,0.407412,0.378349,0.392542,0.32053,0.274805,0.275769,0.152955,0.168684,-0.023296
0.006839,-0.0042,-0.005897,0.002927,0.061325,0.133185,0.16850300000000001,0.25643,0.132914,0.206387,0.388159,0.555721,0.593649,0.479572,0.510653,0.468924,0.438555,0.418414,0.398925,0.36519,0.347913,0.316098,0.267375,0.269391,0.161421,0.180851,-0.015689
0.00604,-0.007854,-0.016982,-0.009336,0.016876,0.046209,0.07238,0.137425,0.047349,0.128651,0.319552,0.462834,0.506932,0.428106,0.451758,0.430955,0.423058,0.42915,0.452497,0.392874,0.3911,0.365847,0.324436,0.317436,0.205778,0.216817,-0.004368
0.006836,-0.001325,-0.009558,0.011941,0.075013,0.150522,0.208702,0.280239,0.190352,0.260086,0.538678,0.505353,0.590379,0.499037,0.531083,0.493922,0.434503,0.419582,0.46037,0.394447,0.389261,0.348023,0.315655,0.289467,0.19209,0.193813,0.011357
0.004307,-0.001613,-0.010288,0.0064,0.089042,0.161996,0.2285,0.296605,0.210318,0.277858,0.556462,0.562922,0.632868,0.51236,0.555399,0.529424,0.46459,0.437795,0.445864,0.412989,0.40244,0.359046,0.328337,0.315423,0.207228,0.214837,0.051863
0.00343,-0.003136,-0.007311,-0.003551,0.057723,0.128536,0.192962,0.268143,0.178406,0.268128,0.511005,0.546199,0.61156,0.485601,0.537126,0.502449,0.442531,0.425282,0.4091,0.391542,0.38856,0.371304,0.330103,0.320844,0.215615,0.239664,0.062746
0.004538,-0.002573,-0.009496,-0.00951,0.031013,0.069662,0.11629,0.172593,0.103619,0.203615,0.455959,0.533291,0.602565,0.49447,0.492609,0.499046,0.453075,0.441172,0.424371,0.399185,0.399055,0.387174,0.342935,0.323307,0.211191,0.231467,0.058981
0.008166,-0.002432,-0.005246,-0.001506,0.047162,0.126435,0.184516,0.240326,0.166002,0.239857,0.466662,0.562319,0.623691,0.517033,0.510838,0.508524,0.455464,0.420207,0.405941,0.360229,0.358755,0.338536,0.286507,0.273062,0.156904,0.178391,0.016445
0.010702,-0.001596,-0.003615,0.007323,0.060303,0.134533,0.197169,0.255908,0.169367,0.238416,0.457843,0.57601,0.631471,0.507126,0.516711,0.496487,0.460296,0.411133,0.391047,0.356841,0.338989,0.332985,0.280758,0.261165,0.152608,0.171547,-0.005946
0.010352,0.002177,0.000541,0.010315,0.072771,0.152904,0.220171,0.272692,0.163951,0.235195,0.475482,0.551637,0.607908,0.484737,0.538466,0.488141,0.472201,0.432279,0.40563,0.370073,0.377876,0.335523,0.299026,0.296568,0.194223,0.210428,-0.004923
0.011421,0.000331,-0.003636,-0.001746,0.039317,0.092939,0.142507,0.180935,0.103103,0.181798,0.385919,0.404433,0.460342,0.361707,0.407873,0.381026,0.37406,0.309922,0.328848,0.291169,0.317964,0.242703,0.214564,0.204708,0.119683,0.130007,-0.012688
0.015289,0.001689,-0.004009,-0.007271,0.051421,0.118632,0.189559,0.24068,0.155115,0.231207,0.545997,0.470019,0.572436,0.465783,0.504081,0.480683,0.432357,0.412093,0.412462,0.355121,0.40217,0.343357,0.318137,0.301462,0.223798,0.217233,0.077289
0.015608,0.002893,-0.003988,0.000565,0.070226,0.135566,0.21303,0.27407,0.182759,0.245568,0.558373,0.535522,0.60638,0.493073,0.546295,0.507586,0.497987,0.453918,0.441036,0.385124,0.41421,0.360481,0.336249,0.313623,0.242886,0.245474,0.109938
0.01629,0.003124,-0.00403,-0.006802,0.046563,0.117551,0.189935,0.250328,0.159897,0.249762,0.553514,0.557374,0.632671,0.527812,0.571384,0.532156,0.471205,0.428756,0.424235,0.36283,0.393486,0.338918,0.30741,0.319574,0.242078,0.25891,0.070254
0.014208,0.001548,-0.003472,0.000116,0.057113,0.126223,0.19741,0.262333,0.172836,0.27177,0.563987,0.567553,0.632102,0.506694,0.546557,0.493051,0.442855,0.417569,0.409017,0.31864,0.367197,0.305599,0.276805,0.300318,0.197376,0.230619,0.035529
0.014342,0.004082,-0.00015,9e-06,0.051537,0.093526,0.162662,0.220977,0.136058,0.242427,0.503421,0.515957,0.589617,0.485197,0.54513,0.478618,0.433372,0.429223,0.412221,0.328318,0.381886,0.343108,0.319113,0.326545,0.215681,0.218701,0.020735
0.016569,0.005976,-0.000253,0.00145,0.061068,0.091283,0.163281,0.211915,0.129358,0.2396,0.490413,0.510526,0.594523,0.492429,0.523193,0.484045,0.446007,0.415649,0.391802,0.322389,0.365161,0.311835,0.296658,0.297762,0.170298,0.195612,0.002003
0.016315,0.003484,0.000536,-0.003138,0.056754,0.088993,0.149053,0.199297,0.114563,0.213108,0.438515,0.526404,0.59664,0.48027,0.515638,0.47577,0.423282,0.395893,0.373051,0.320828,0.362344,0.289231,0.264431,0.257746,0.134181,0.156871,-0.011732
0.017852,0.0026,-0.002602,-0.008309,0.015151,0.026078,0.072763,0.118752,0.033599,0.136938,0.301899,0.443355,0.516966,0.445829,0.498527,0.443395,0.430415,0.411266,0.388969,0.365317,0.391679,0.308953,0.304591,0.291962,0.164734,0.176772,-0.00292
0.017255,0.007331,0.006127,0.00689,0.058796,0.119717,0.186624,0.244486,0.13954,0.245576,0.485198,0.445008,0.524883,0.440734,0.477671,0.445877,0.39578,0.349894,0.334743,0.330467,0.336079,0.25923,0.257423,0.225251,0.12944,0.13692,-0.027371
0.01744,0.003609,0.003991,-0.009182,0.016302,0.04337,0.102912,0.165699,0.043488,0.143161,0.339235,0.423353,0.506147,0.42381,0.489393,0.442802,0.42656,0.405993,0.377509,0.354288,0.367839,0.305197,0.273583,0.261042,0.145537,0.175097,-0.016748
0.01668,0.003819,0.00356,-0.004058,0.037178,0.098594,0.16771,0.223585,0.12862,0.239306,0.50598,0.46513,0.556461,0.458741,0.503617,0.444302,0.414268,0.392203,0.364032,0.321902,0.359416,0.269886,0.235878,0.216394,0.105319,0.126281,-0.008278
0.014791,0.00273,0.005057,0.00256,0.057325,0.114514,0.182315,0.22701,0.144569,0.238153,0.518759,0.492487,0.553612,0.452038,0.529914,0.443338,0.430137,0.388207,0.373509,0.330183,0.377079,0.273314,0.260457,0.272025,0.182303,0.192555,0.022415
0.015983,-0.002278,0.002668,-0.006073,0.019468,0.035676,0.086032,0.12739,0.064119,0.157073,0.344589,0.433282,0.50556,0.435319,0.532347,0.432356,0.427294,0.371277,0.361672,0.324887,0.354246,0.264385,0.255725,0.26288,0.187869,0.183286,0.052586
0.013945,-0.004445,0.002479,-0.004654,0.037499,0.053851,0.11217,0.146261,0.095628,0.181457,0.391544,0.421994,0.507412,0.421243,0.508355,0.413158,0.420458,0.348173,0.339716,0.316958,0.33926,0.25858,0.250238,0.222857,0.164857,0.171394,0.057813
0.015658,-0.003474,-0.002926,-0.005429,0.011826,-0.000797,0.035669,0.068003,-0.001999,0.08514,0.273056,0.300209,0.4043,0.371245,0.412093,0.368846,0.390708,0.148232,0.159798,0.149666,0.170793,0.09881,0.113758,0.099361,0.04066,0.050856,0.002411
0.017306,0.001939,0.005197,0.02104,0.052904,0.104413,0.170384,0.233268,0.138913,0.224284,0.500802,0.469014,0.547603,0.461594,0.490836,0.433071,0.423058,0.357362,0.335619,0.293298,0.330386,0.233045,0.223395,0.224379,0.145114,0.151167,0.019007
0.018765,0.002292,0.005207,0.019604,0.051162,0.094634,0.164441,0.220103,0.125864,0.205954,0.470624,0.522423,0.576628,0.481552,0.536454,0.464742,0.438161,0.373424,0.342272,0.305273,0.341597,0.252703,0.229849,0.214983,0.130317,0.135722,0.015139
0.015357,0.001185,0.00259,0.00758,0.02256,0.038988,0.10453,0.163825,0.066616,0.1473,0.366865,0.455949,0.542222,0.468413,0.525157,0.465503,0.449504,0.363832,0.347293,0.317471,0.356407,0.301403,0.2656,0.2378,0.149178,0.143832,0.003548
0.016042,-0.001363,-0.002473,0.005674,0.024328,0.044986,0.106345,0.160952,0.091701,0.178477,0.504419,0.453174,0.515626,0.462715,0.493268,0.423639,0.435589,0.359447,0.331104,0.297606,0.333407,0.259948,0.232925,0.194728,0.107597,0.10489,-0.017064
0.014164,0.002098,-0.00041,0.004565,0.049484,0.08672,0.160155,0.220346,0.132277,0.216619,0.586035,0.464987,0.540633,0.471243,0.487226,0.426434,0.430073,0.372923,0.362216,0.328333,0.356569,0.286943,0.275016,0.246998,0.173096,0.16207,0.023782
0.011172,-3.2e-05,-0.003044,0.001746,0.033291,0.062221,0.122687,0.179039,0.093836,0.183331,0.546416,0.451583,0.561734,0.479705,0.506364,0.440027,0.457395,0.393674,0.367902,0.321147,0.357973,0.290727,0.278359,0.261308,0.174866,0.183734,0.01951
0.009562,0.001069,0.000172,0.004255,0.047401,0.093729,0.159725,0.215685,0.119401,0.205406,0.518018,0.47017,0.550772,0.4682,0.505202,0.421906,0.435343,0.340817,0.309174,0.291839,0.314142,0.251136,0.215578,0.207341,0.116033,0.135508,0.00789
0.008825,-0.001663,-0.005611,-0.000974,0.014067,0.028138,0.081074,0.128141,0.043198,0.118946,0.323309,0.30234,0.368731,0.360118,0.424847,0.354975,0.391462,0.311123,0.292133,0.275077,0.324663,0.268034,0.233863,0.237777,0.139028,0.152174,0.014363
0.010609,-0.000757,-0.002955,0.005934,0.029132,0.060435,0.114367,0.174458,0.090449,0.161681,0.365391,0.312046,0.393566,0.365145,0.437233,0.383754,0.337544,0.356668,0.339443,0.310709,0.365657,0.302384,0.279142,0.263675,0.159516,0.154005,0.058896
0.009364,-0.002986,-0.000204,0.003525,0.032515,0.067967,0.122658,0.170902,0.082996,0.168316,0.32903,0.457365,0.495005,0.440913,0.507007,0.420098,0.40756,0.362531,0.352646,0.302294,0.364609,0.289304,0.265698,0.247198,0.169233,0.163422,0.071375
0.012907,-0.003312,-0.001103,0.022695,0.008873,0.025015,0.075512,0.114239,0.048309,0.134995,0.272696,0.405448,0.446017,0.432873,0.488269,0.397033,0.41912,0.325546,0.31158,0.276304,0.347035,0.275465,0.25409,0.266574,0.186883,0.188918,0.08235
0.011508000000000001,-0.004443,-0.004906,0.008399,0.032676,0.025385,0.075367,0.098838,0.031156,0.118837,0.248118,0.337652,0.403539,0.420888,0.454738,0.402832,0.390331,0.279091,0.267269,0.234039,0.310197,0.245885,0.230782,0.233505,0.157014,0.176456,0.087027
0.01024,-0.001243,-0.004655,0.022051,0.049898,0.101263,0.170191,0.20505,0.122057,0.206503,0.422868,0.481414,0.504194,0.490993,0.532697,0.470384,0.464358,0.385986,0.357869,0.310232,0.385199,0.281512,0.257073,0.232117,0.190824,0.206802,0.095506
0.009926,-0.005749,-0.007694,-0.001265,0.015148,0.035341,0.085886,0.115827,0.038071,0.118129,0.276658,0.372513,0.41866,0.427242,0.48112,0.415433,0.432553,0.400015,0.381551,0.332079,0.414146,0.319881,0.293731,0.262028,0.201655,0.217576,0.073254
0.00914,-0.002457,-0.004771,-0.002286,0.021464,0.038117,0.10153,0.132771,0.047369,0.128163,0.312493,0.389715,0.442666,0.42814,0.496508,0.414593,0.426914,0.354081,0.350889,0.301173,0.364439,0.289456,0.268243,0.241082,0.170997,0.189679,0.059583
0.008738,-0.002822,-0.006814,-0.005634,0.008147,0.021366,0.064684,0.085513,0.025552,0.109116,0.307683,0.380684,0.421306,0.412135,0.450634,0.421137,0.42304,0.379594,0.342664,0.311329,0.365583,0.305718,0.272648,0.256121,0.183282,0.189555,0.066571
0.011081,0.001171,0.004819,0.005783,0.047144,0.123156,0.192279,0.247994,0.143906,0.207698,0.516552,0.474055,0.512965,0.494015,0.493164,0.457443,0.438551,0.344653,0.311468,0.268291,0.32132,0.243588,0.211127,0.177941,0.123476,0.145701,0.035562
0.009876,-0.001711,0.004865,0.013399,0.05733,0.131441,0.203141,0.260276,0.137603,0.190345,0.462961,0.45025,0.507968,0.474649,0.497877,0.454861,0.445441,0.352715,0.318416,0.302205,0.338209,0.250835,0.213606,0.173645,0.125966,0.148447,0.00127
0.011363,-0.001002,0.001321,0.011282,0.041346,0.114437,0.183397,0.240213,0.128719,0.194574,0.46358,0.436008,0.499707,0.513233,0.501063,0.486514,0.478481,0.404226,0.379527,0.344277,0.397101,0.322411,0.26913,0.239385,0.189511,0.200599,0.008982
0.009764,-0.004273,-0.00244,0.001734,0.030743,0.102814,0.163588,0.222876,0.128802,0.209981,0.486325,0.462138,0.536485,0.547892,0.523083,0.50009,0.475746,0.390283,0.361108,0.340025,0.39222,0.316575,0.267997,0.212536,0.177563,0.198857,0.034513
0.010299,-0.003549,-0.00287,0.00317,0.039506,0.117079,0.174659,0.237972,0.140083,0.203099,0.441528,0.477496,0.505582,0.503792,0.533917,0.452046,0.445469,0.350116,0.323655,0.299182,0.347683,0.268294,0.232735,0.182853,0.147552,0.175584,0.026316
0.01364,0.002819,0.003612,0.025626,0.026104,0.07853,0.128182,0.18001,0.046073,0.101975,0.291822,0.380076,0.42138,0.460338,0.52397,0.437396,0.451579,0.367845,0.346085,0.339404,0.361726,0.296161,0.257193,0.203373,0.148734,0.168073,0.026756
0.008444,0.000865,0.001989,-0.001965,0.016576,0.057914,0.10697,0.169295,0.062299,0.125679,0.369129,0.415963,0.434933,0.459886,0.489011,0.428834,0.466896,0.393657,0.38206,0.350854,0.379243,0.328381,0.298532,0.227766,0.179468,0.181387,0.043461
0.008807,-0.002858,-0.003382,-0.005174,0.010251,0.050965,0.096832,0.155935,0.045988,0.107355,0.379766,0.357649,0.417889,0.457041,0.466857,0.446802,0.488913,0.386014,0.37349,0.343368,0.396191,0.323113,0.300543,0.216572,0.185488,0.185248,0.032859
0.00782,-0.000771,0.006661,0.032281,0.046141,0.145795,0.202496,0.252094,0.130817,0.173502,0.442001,0.415698,0.492534,0.518979,0.500872,0.451261,0.469338,0.344169,0.348926,0.289378,0.353884,0.263105,0.221169,0.155383,0.128855,0.149391,0.029378
0.005433,-0.005061,0.001166,0.003059,0.049741,0.15568,0.210466,0.272349,0.150269,0.171044,0.418862,0.454345,0.500742,0.549049,0.520464,0.476607,0.486068,0.359511,0.378726,0.302517,0.396066,0.288245,0.245444,0.196872,0.166375,0.201841,0.065398
0.008479,-0.005217,-0.003042,0.00279,0.036383,0.112287,0.165838,0.235963,0.12583,0.146508,0.383119,0.471761,0.505884,0.521921,0.526947,0.473666,0.485018,0.349441,0.371119,0.283674,0.358356,0.278802,0.246957,0.204445,0.164283,0.180586,0.039306
0.008817,-0.005589,-0.00157,-0.00385,0.01392,0.080563,0.137357,0.1973,0.116914,0.129778,0.328102,0.443261,0.509796,0.530468,0.534011,0.466782,0.47973,0.362394,0.35385,0.306844,0.350804,0.271631,0.253814,0.208124,0.160381,0.163489,0.023122
0.010212,-0.005439,-0.002863,0.000154,0.022807,0.090665,0.147775,0.193935,0.113654,0.151388,0.349341,0.459517,0.492065,0.518383,0.533909,0.462135,0.45992,0.388921,0.344487,0.310077,0.367118,0.281767,0.249205,0.20891,0.164394,0.175022,0.006852
0.008798,-0.001068,-0.007603,0.000828,0.068867,0.117001,0.151721,0.230062,0.076932,0.125993,0.358292,0.396101,0.455043,0.423069,0.497814,0.497529,0.449372,0.377718,0.372863,0.326536,0.331094,0.306461,0.272549,0.236731,0.171417,0.14746,0.014532
0.011396,0.000416,-0.005663,0.004022,0.076711,0.124969,0.160851,0.249934,0.141542,0.190256,0.408712,0.474,0.533466,0.435536,0.514994,0.505139,0.470576,0.384503,0.386921,0.329562,0.349105,0.341426,0.30138,0.266516,0.20875,0.204384,-0.011472
0.010369,-0.002557,-0.010673,0.001989,0.058759,0.104303,0.141805,0.221983,0.134086,0.198628,0.39383,0.446074,0.52065,0.407449,0.508928,0.503588,0.439129,0.398105,0.375189,0.366817,0.366864,0.354692,0.333114,0.305175,0.228855,0.209239,0.014406
